gid,tipo_insta,estado,tipo_estac,Calle,URI_DireccionEstacion,URI_Noche,URI_IntervaloDiurno,URI_IntervaloNocturno,URI_IntervaloTarde,URI_Tarde,URI_Dia,URI_Direccion,Localidad,Region,Tramo,num_instal,URI_Estacion,fecha,OID_,DIA,TARDE,NOCHE,IMD
270,EA,Instalado,Anual,Calle Cineasta Adolfo Aznar,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-cineasta-adolfo-aznar/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/b687cb84ae7a5fbe647d1a2bfa7c543d-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/b39a3cfc54145fb88a789cb462ffae2b-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/aa6bd2de27e9010f82c7fc9950bbc561-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-cineasta-adolfo-aznar,Zaragoza,Comunidad de Aragon,Calle Cineasta Jose M. Beltran-Calle Maria Zambrano,358,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/358,20-10-2015,344,0.06220,0.04610,0.00860,"2227,00000"
271,EA,Instalado,Anual,Calle Cineasta Adolfo Aznar,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-cineasta-adolfo-aznar/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/78d023ca5d7774016100105efd855f93-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/794a35c0d827b80ec65df14dde549835-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/29cc9e6c8e58f46d40166bdd7ebd49c0-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-cineasta-adolfo-aznar,Zaragoza,Comunidad de Aragon,Calle Maria Zambrano-Calle Cineasta Jose M. Beltran,359,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/359,20-10-2015,345,0.05980,0.06170,0.00440,"5674,00000"
272,EA,Instalado,Anual,Calle Luis Legaz Lacambra,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-luis-legaz-lacambra/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/b25f16f5686e8309dbaac0a751204bf4-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/f7081b3108db7824837e94f4b2dc9f31-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/d62e036002861538b9aedbbd5fecc7f5-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-luis-legaz-lacambra,Zaragoza,Comunidad de Aragon,Calle Gertrudis Gomez De Avellaneda-Calle Octavio Paz,381,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/381,21-10-2015,367,0.05810,0.05330,0.01120,"3340,00000"
273,EA,Instalado,Anual,Calle Luis Legaz Lacambra,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-luis-legaz-lacambra/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/90f9d2e80cfdf98b18b758ea53965a55-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/56a52ddf74a2fdfd76a9d151e82e7918-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/fc1b6252df8921b3a5aebc06fc71d2c5-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-luis-legaz-lacambra,Zaragoza,Comunidad de Aragon,Calle Octavio Paz-Calle Gertrudis Gomez De Avellaneda,380,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/380,21-10-2015,366,0.06120,0.05500,0.00570,"3718,00000"
274,EA,Instalado,Anual,Avenida Ranillas,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-ranillas/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/457338e27aca97ed48d6369673f110ae-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/bd9573ee27879918a88e7c91157a04a0-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/e0e63c1c658dbb94c3f9565eddd2985a-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-ranillas,Zaragoza,Comunidad de Aragon,Calle Pablo Ruiz Picasso-Calle Luis Legaz Lacambra,376,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/376,21-10-2015,362,0.06060,0.05140,0.00840,"10308,00000"
275,EA,Instalado,Anual,Avenida Ranillas,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-ranillas/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/af45202f9c6b197af055de016e865494-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/85656ad14ad259233b737ec0ff9013a7-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/2885e92ebf0025c2f52c62a3159461c1-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-ranillas,Zaragoza,Comunidad de Aragon,Calle Luis Legaz Lacambra-Calle Pablo Ruiz Picasso,377,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/377,21-10-2015,363,0.06480,0.04750,0.00410,"9833,00000"
276,EA,Instalado,Anual,Calle Maria Zambrano,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-maria-zambrano/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/fec2a60545baad2827f442c9a07d19c1-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/bead13c342ec97684cecf41e68e06a62-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/51715a1959109b23f3855550819f606c-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-maria-zambrano,Zaragoza,Comunidad de Aragon,Calle Pablo Ruiz Picasso-Calle Cineasta Adolfo Aznar,319,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/319,20-10-2015,308,0.06100,0.05590,0.00550,"15136,00000"
277,EA,Instalado,Anual,Calle Gertrudis Gomez De Avellaneda,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-gertrudis-gomez-de-avellaneda/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/d904d65c5142f6eaff9c1b8d6e7732b2-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/60660df8e4d62ae90426cc7b6f25d443-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/1b5bf327cb81fb270ebc61ae55fa16b7-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-gertrudis-gomez-de-avellaneda,Zaragoza,Comunidad de Aragon,Calle Julio Cortazar-Calle Pablo Ruiz Picasso,320,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/320,20-10-2015,309,0.05970,0.06100,0.00490,"12442,00000"
278,EA,Instalado,Anual,Calle Pablo Ruiz Picasso,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-pablo-ruiz-picasso/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/b19fc55ed0fc0101c8d1f3eb701c5f01-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/9f4d8ddf39f769a70b8887035bef67ba-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/62bafe2dcd6903949db75155d08941c9-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-pablo-ruiz-picasso,Zaragoza,Comunidad de Aragon,Calle Gertrudis Gomez De Avellaneda-Calle Emilia Pardo Bazan,375,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/375,21-10-2015,361,0.06220,0.05050,0.00640,"11204,00000"
279,EA,Instalado,Anual,Calle Pablo Ruiz Picasso,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-pablo-ruiz-picasso/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/08b1f6c2c7e8f199a4f107ebc1653663-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/3fc3dbddb080d376b15851dff373492f-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/40d4f5055f0cacd0eb5ea0329989b2ed-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-pablo-ruiz-picasso,Zaragoza,Comunidad de Aragon,Calle Emilia Pardo Bazan-Calle Gertrudis Gomez De Avellaneda,374,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/374,21-10-2015,360,0.06340,0.04880,0.00550,"13593,00000"
280,EA,Instalado,Anual,Calle Pablo Ruiz Picasso,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-pablo-ruiz-picasso/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/82868f60da59b6e538ca60a438bc85a3-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/82e43b574529c1c7790cc07a1b0b30e0-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/8439ddcc0b07da6d8e98fecc6b0a9d77-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-pablo-ruiz-picasso,Zaragoza,Comunidad de Aragon,Calle Pintor Antonio Saura-Calle Maria Zambrano,318,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/318,20-10-2015,307,0.06380,0.04680,0.00600,"14590,00000"
281,EA,Instalado,Anual,Calle Pablo Ruiz Picasso,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-pablo-ruiz-picasso/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/f4f0741edc99fee9e3daeb1ef0568dec-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/4f8eb9128708f592b6bb8414e7be8954-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/2d36e3d50137d944b43c65ebeb2e5b72-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-pablo-ruiz-picasso,Zaragoza,Comunidad de Aragon,Calle Maria Zambrano-Calle Pintor Antonio Saura,317,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/317,20-10-2015,306,0.06000,0.05740,0.00640,"12247,00000"
282,EA,Instalado,Anual,Puente Tercer Milenio,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/puente-tercer-milenio/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/3f216f55ce8384ec0a13aad20bb00aac-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/74c75c47aea7136cfb4afa25102e194f-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/101d74492f3013b24ad80ea898ef07fb-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/puente-tercer-milenio,Zaragoza,Comunidad de Aragon,Avenida Ranillas-Avenida Pablo Gargallo,122,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/122,15-10-2015,113,0.06320,0.04850,0.00590,"10648,00000"
283,EA,Instalado,Anual,Puente Tercer Milenio,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/puente-tercer-milenio/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/3f216f55ce8384ec0a13aad20bb00aac-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/fc9883767beb0bb16dbeb22ed2d1cb27-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/1664f67967a7ae8649dffc7facd8efec-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/puente-tercer-milenio,Zaragoza,Comunidad de Aragon,Avenida Pablo Gargallo-Avenida Ranillas,123,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/123,15-10-2015,114,0.06360,0.04750,0.00590,"12746,00000"
284,EA,Instalado,Anual,Avenida Ranillas,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-ranillas/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/d767cb9db163dc2e35e8bc281c791332-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/bf8b560baa520eb2ab33c6306095d739-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/e388c845729a4349c7c2d8e04b4e851d-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-ranillas,Zaragoza,Comunidad de Aragon,Calle Clara Campoamor-Calle Pablo Ruiz Picasso,321,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/321,,310,0.06450,0.04380,0.00640,"8078,00000"
285,EA,Instalado,Anual,Avenida Ranillas,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-ranillas/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/da0b3ec7c526477baa656f17b1d4a6ec-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/1c3e8c531d1fd70ce640405fb97149c5-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/c1618caf577bb9a813c792a335509912-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-ranillas,Zaragoza,Comunidad de Aragon,Calle Pablo Ruiz Picasso-Calle Clara Campoamor,322,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/322,,311,0.06700,0.04240,0.00330,"5570,00000"
