NMT,Fecha,tipo,LAEQ,LAS01,LAS10,LAS50,LAS90,LAS99
5,23-2-2021,E,059.2,066.2,062.0,058.0,053.1,048.9
6,23-2-2021,E,069.1,076.5,071.6,066.3,062.1,058.2
8,23-2-2021,E,064.9,072.2,067.8,063.4,058.6,051.9
10,23-2-2021,E,065.1,072.7,067.4,060.7,055.3,051.1
11,23-2-2021,E,066.7,072.9,069.6,065.6,058.5,052.8
12,23-2-2021,E,061.9,069.6,064.0,060.6,056.6,053.1
13,23-2-2021,E,057.0,065.0,060.3,054.7,048.0,045.0
14,23-2-2021,E,064.2,070.2,065.9,063.3,060.1,056.4
16,23-2-2021,E,060.7,067.1,064.4,059.1,049.0,042.2
17,23-2-2021,E,054.6,063.1,057.9,051.9,046.0,043.2
18,23-2-2021,E,058.5,071.0,057.8,051.6,047.5,046.0
19,23-2-2021,E,058.1,066.0,061.3,055.5,050.5,047.3
20,23-2-2021,E,059.4,068.7,062.2,056.2,050.0,046.1
24,23-2-2021,E,045.9,053.5,048.5,044.5,041.8,040.7
25,23-2-2021,E,068.1,070.9,069.6,068.1,066.0,063.3
26,23-2-2021,E,059.4,067.0,063.0,056.7,054.1,052.2
27,23-2-2021,E,056.0,065.8,059.8,050.1,044.9,042.5
28,23-2-2021,E,066.0,074.4,070.1,062.0,053.6,047.4
29,23-2-2021,E,056.6,065.7,061.3,051.4,042.8,038.0
30,23-2-2021,E,060.7,069.6,062.8,057.7,052.4,048.9
31,23-2-2021,E,061.8,071.6,066.9,054.3,048.0,044.8
47,23-2-2021,E,055.2,068.5,055.4,048.0,043.8,042.1
48,23-2-2021,E,060.9,068.0,063.2,059.6,055.9,053.3
50,23-2-2021,E,064.7,071.0,066.6,063.3,059.2,056.2
54,23-2-2021,E,060.4,066.7,063.4,059.4,054.0,048.0
55,23-2-2021,E,054.2,063.4,056.0,049.9,046.1,044.3
86,23-2-2021,E,053.7,062.5,057.5,049.6,041.6,039.4
1,23-2-2021,N,061.4,071.6,066.0,054.1,043.5,039.8
2,23-2-2021,N,063.9,071.5,067.3,059.3,053.1,048.6
3,23-2-2021,N,054.7,067.7,057.7,045.2,042.1,041.1
5,23-2-2021,N,050.0,059.7,054.5,043.7,037.6,036.6
6,23-2-2021,N,061.0,071.0,064.8,054.4,044.4,039.3
8,23-2-2021,N,058.5,068.9,062.5,053.1,042.6,039.5
10,23-2-2021,N,056.9,068.9,058.5,049.3,047.1,046.1
11,23-2-2021,N,058.0,068.9,062.3,048.4,038.3,037.1
12,23-2-2021,N,054.0,062.8,058.0,050.4,044.0,039.1
13,23-2-2021,N,049.2,060.7,052.3,041.6,034.8,034.1
14,23-2-2021,N,058.2,066.4,062.4,055.0,046.5,042.1
16,23-2-2021,N,054.9,065.9,059.9,041.1,034.8,033.3
17,23-2-2021,N,048.9,058.3,051.8,042.3,037.9,035.6
18,23-2-2021,N,050.6,060.2,052.4,044.7,042.3,041.3
19,23-2-2021,N,052.2,063.6,054.8,043.3,035.7,032.4
20,23-2-2021,N,050.6,061.7,053.2,044.2,041.2,040.2
24,23-2-2021,N,043.1,051.8,046.6,040.3,038.6,038.1
25,23-2-2021,N,063.0,070.2,067.5,060.0,050.2,044.7
26,23-2-2021,N,054.6,065.8,057.3,050.1,042.8,039.6
27,23-2-2021,N,052.7,063.6,055.5,045.8,039.8,037.3
28,23-2-2021,N,059.2,072.2,061.5,042.4,037.4,036.3
29,23-2-2021,N,049.0,062.5,049.9,036.7,034.0,033.1
30,23-2-2021,N,059.4,073.1,057.9,047.3,040.2,038.8
31,23-2-2021,N,051.1,062.4,052.9,042.2,037.8,035.7
47,23-2-2021,N,048.2,061.7,045.8,038.1,036.0,034.8
48,23-2-2021,N,052.9,061.8,057.0,048.4,040.1,037.1
50,23-2-2021,N,057.4,066.5,061.5,052.9,045.7,042.6
54,23-2-2021,N,051.9,062.4,056.6,043.9,036.3,034.3
55,23-2-2021,N,048.8,058.0,052.0,043.6,039.2,038.0
86,23-2-2021,N,046.3,057.9,048.5,038.3,035.4,035.0
1,24-2-2021,T,067.6,074.0,071.4,064.3,049.3,041.6
2,24-2-2021,T,068.0,073.8,070.2,066.6,056.4,050.1
3,24-2-2021,T,060.2,069.2,062.6,056.5,043.6,042.1
5,24-2-2021,T,061.4,069.8,064.6,058.8,040.2,037.1
6,24-2-2021,T,068.5,076.5,071.6,065.4,050.6,040.5
8,24-2-2021,T,064.8,072.2,067.9,063.1,048.1,042.1
10,24-2-2021,T,064.5,072.9,067.8,059.6,046.1,045.1
11,24-2-2021,T,067.3,073.6,070.0,065.0,041.8,038.9
12,24-2-2021,T,062.5,072.2,064.5,059.8,047.9,041.5
13,24-2-2021,T,056.6,064.3,058.9,052.8,040.8,039.1
14,24-2-2021,T,065.0,072.2,065.9,062.7,050.0,043.2
16,24-2-2021,T,061.0,067.7,064.5,058.6,038.0,036.1
17,24-2-2021,T,056.6,067.0,059.8,052.4,039.0,036.8
18,24-2-2021,T,056.4,067.5,058.3,051.6,044.7,043.4
19,24-2-2021,T,059.0,068.6,062.2,055.5,040.2,036.0
20,24-2-2021,T,059.6,067.7,062.3,056.3,041.8,041.1
24,24-2-2021,T,047.5,055.1,050.8,045.2,040.0,038.3
25,24-2-2021,T,067.7,071.6,070.0,068.1,056.6,047.7
26,24-2-2021,T,061.3,071.0,064.9,056.8,048.0,044.2
27,24-2-2021,T,056.3,066.0,060.3,050.6,043.7,040.3
28,24-2-2021,T,066.8,075.0,071.4,061.8,040.4,038.2
29,24-2-2021,T,056.9,065.8,060.9,051.7,034.6,033.4
30,24-2-2021,T,060.3,073.2,062.3,057.2,047.4,045.3
31,24-2-2021,T,061.2,071.9,066.1,052.5,041.0,038.6
47,24-2-2021,T,056.6,067.9,058.8,048.9,039.1,037.5
48,24-2-2021,T,060.0,067.6,063.2,058.3,043.9,037.9
50,24-2-2021,T,064.5,070.8,066.7,062.9,050.3,045.0
54,24-2-2021,T,059.9,066.9,063.6,058.6,041.7,039.2
55,24-2-2021,T,053.9,062.8,056.7,050.6,043.7,041.0
86,24-2-2021,T,055.8,065.4,058.9,050.8,037.5,036.2
1,24-2-2021,D,069.0,075.0,071.9,067.8,060.5,057.2
2,24-2-2021,D,069.6,075.3,070.9,068.2,064.7,061.5
3,24-2-2021,D,062.2,071.4,063.8,058.9,054.7,049.0
5,24-2-2021,D,063.8,070.8,066.6,061.7,058.1,054.5
6,24-2-2021,D,070.1,077.3,072.5,068.2,063.8,061.3
8,24-2-2021,D,066.5,073.4,068.9,064.7,061.5,058.4
10,24-2-2021,D,066.6,073.7,069.4,062.5,057.3,053.7
11,24-2-2021,D,069.0,074.4,070.8,067.4,062.3,057.5
12,24-2-2021,D,064.5,074.8,065.7,061.9,058.4,055.8
13,24-2-2021,D,058.6,065.4,059.9,055.3,050.9,048.1
14,24-2-2021,D,066.8,074.7,066.7,064.1,061.8,060.0
16,24-2-2021,D,062.9,068.7,065.3,061.6,054.8,049.0
17,24-2-2021,D,057.2,066.7,059.9,054.6,050.4,047.6
18,24-2-2021,D,058.4,069.6,059.9,054.0,049.4,046.5
19,24-2-2021,D,061.1,069.8,063.7,058.4,054.0,051.2
20,24-2-2021,D,061.6,068.7,063.5,058.7,055.3,052.7
24,24-2-2021,D,049.2,056.3,051.8,047.3,044.2,042.5
25,24-2-2021,D,069.2,072.0,070.6,069.0,067.4,066.0
26,24-2-2021,D,063.5,073.0,066.4,060.0,055.2,052.5
27,24-2-2021,D,057.5,066.6,061.5,052.8,047.3,044.8
28,24-2-2021,D,068.9,075.7,072.6,066.8,058.7,054.1
29,24-2-2021,D,058.9,067.2,062.0,055.9,049.5,045.9
30,24-2-2021,D,062.0,074.3,063.1,059.2,055.6,052.7
31,24-2-2021,D,063.2,072.8,068.1,057.2,050.1,047.7
47,24-2-2021,D,058.3,068.3,061.2,052.7,048.0,046.1
48,24-2-2021,D,061.5,068.4,063.8,060.4,055.5,053.1
50,24-2-2021,D,066.2,072.3,067.4,064.5,061.4,058.8
54,24-2-2021,D,061.8,067.6,064.6,060.8,057.2,054.0
55,24-2-2021,D,055.5,063.6,058.2,052.6,048.6,046.0
86,24-2-2021,D,058.1,067.8,060.6,054.4,048.1,044.5
1,24-2-2021,E,068.5,073.9,071.8,067.2,058.8,055.4
2,24-2-2021,E,067.4,073.0,069.6,066.5,062.3,059.4
3,24-2-2021,E,059.8,068.3,062.1,056.9,052.4,048.9
5,24-2-2021,E,059.2,066.2,061.9,057.9,052.9,048.3
6,24-2-2021,E,069.3,077.3,071.5,066.5,062.1,058.3
8,24-2-2021,E,064.7,071.5,067.6,063.2,058.5,053.3
10,24-2-2021,E,064.0,072.2,067.4,060.8,055.0,051.2
11,24-2-2021,E,067.9,074.3,069.8,065.8,058.8,053.4
12,24-2-2021,E,062.3,070.3,063.9,060.2,056.4,053.4
13,24-2-2021,E,056.0,063.4,058.4,053.5,047.3,044.4
14,24-2-2021,E,065.2,074.2,065.8,063.0,060.1,057.2
16,24-2-2021,E,060.7,067.3,064.1,059.2,048.9,042.2
17,24-2-2021,E,060.3,070.2,063.7,055.8,044.8,041.1
18,24-2-2021,E,055.1,063.8,057.0,051.8,047.4,045.2
19,24-2-2021,E,058.3,067.8,061.4,055.0,049.7,046.7
20,24-2-2021,E,059.6,068.5,062.2,055.9,049.7,045.1
24,24-2-2021,E,046.5,054.2,049.4,044.4,042.4,041.3
25,24-2-2021,E,068.1,070.9,069.7,068.1,065.9,063.4
26,24-2-2021,E,059.1,066.6,062.8,056.5,054.0,052.2
27,24-2-2021,E,056.3,066.6,059.7,049.2,044.7,043.0
28,24-2-2021,E,065.4,073.9,069.7,061.0,052.8,046.9
29,24-2-2021,E,056.7,065.5,061.0,051.7,043.6,039.4
30,24-2-2021,E,059.4,066.5,061.8,057.5,052.5,050.3
31,24-2-2021,E,061.6,071.7,066.8,053.5,046.4,044.0
47,24-2-2021,E,057.2,070.2,055.6,048.1,044.2,042.8
48,24-2-2021,E,061.2,068.8,063.9,059.8,056.0,053.1
50,24-2-2021,E,064.6,070.3,066.5,063.3,059.3,056.2
54,24-2-2021,E,060.0,066.1,063.0,059.0,052.9,046.9
55,24-2-2021,E,053.6,063.3,056.0,050.2,046.3,044.1
86,24-2-2021,E,054.2,063.4,057.7,050.3,042.9,040.7
1,24-2-2021,N,061.5,071.6,066.0,054.0,044.2,040.5
2,24-2-2021,N,063.4,071.2,067.2,059.3,052.4,047.8
3,24-2-2021,N,052.9,065.3,054.0,044.9,042.5,041.6
5,24-2-2021,N,050.6,060.1,054.8,045.1,037.7,036.5
6,24-2-2021,N,062.0,070.8,064.7,054.6,044.6,039.0
8,24-2-2021,N,059.1,069.2,062.9,052.9,043.3,041.4
10,24-2-2021,N,055.3,067.5,057.3,046.9,045.3,045.0
11,24-2-2021,N,058.1,069.3,062.5,046.6,039.6,038.3
12,24-2-2021,N,055.4,063.6,058.4,050.4,044.9,039.6
13,24-2-2021,N,049.0,060.0,052.0,042.3,039.6,038.6
14,24-2-2021,N,057.8,066.0,062.0,054.0,045.4,041.9
16,24-2-2021,N,054.0,065.5,058.6,040.4,036.8,035.7
17,24-2-2021,N,048.0,057.9,051.3,041.2,037.6,036.3
18,24-2-2021,N,049.7,059.7,053.1,045.7,044.2,043.4
19,24-2-2021,N,051.1,062.3,054.6,043.5,037.3,035.2
20,24-2-2021,N,050.9,061.8,053.1,043.0,041.3,041.0
24,24-2-2021,N,043.9,052.1,047.0,041.5,039.1,038.1
25,24-2-2021,N,062.7,069.8,067.0,060.2,050.6,046.4
26,24-2-2021,N,054.8,065.4,057.5,050.8,045.4,043.4
27,24-2-2021,N,053.6,064.5,056.7,047.6,041.5,039.6
28,24-2-2021,N,059.3,072.4,061.8,042.9,039.0,037.7
29,24-2-2021,N,048.5,062.2,049.7,035.3,034.1,033.1
30,24-2-2021,N,056.1,068.6,057.1,048.8,046.1,044.9
31,24-2-2021,N,050.0,060.5,051.4,042.6,039.5,038.1
47,24-2-2021,N,049.9,063.1,046.6,040.5,038.2,037.2
48,24-2-2021,N,053.3,063.0,057.3,047.7,039.7,037.2
50,24-2-2021,N,059.1,067.8,062.6,053.8,046.8,044.1
54,24-2-2021,N,051.4,062.2,055.7,043.6,040.1,038.6
55,24-2-2021,N,049.5,058.8,052.6,046.2,042.0,040.3
86,24-2-2021,N,047.7,058.4,051.9,038.5,036.6,036.1
1,25-2-2021,T,067.2,073.7,071.0,064.3,054.9,044.0
2,25-2-2021,T,067.9,074.6,070.4,066.7,055.5,048.0
3,25-2-2021,T,060.2,070.8,062.7,056.3,042.5,039.8
5,25-2-2021,T,060.9,070.7,064.0,058.5,039.5,037.1
6,25-2-2021,T,068.6,076.3,071.8,065.6,049.9,040.8
8,25-2-2021,T,064.6,071.6,067.8,063.0,052.8,043.3
10,25-2-2021,T,064.1,072.8,067.8,059.6,047.5,046.4
11,25-2-2021,T,066.7,073.4,070.0,065.0,042.0,038.3
12,25-2-2021,T,062.7,070.4,064.0,059.7,047.6,045.3
13,25-2-2021,T,056.2,064.6,059.3,053.1,040.2,037.7
14,25-2-2021,T,064.9,072.8,067.1,063.2,051.9,044.7
16,25-2-2021,T,060.6,067.3,064.4,058.8,036.4,034.3
17,25-2-2021,T,055.5,064.0,058.3,052.2,037.8,035.8
18,25-2-2021,T,054.6,063.5,057.7,051.3,041.8,041.0
19,25-2-2021,T,060.5,067.9,062.1,055.4,037.2,032.2
20,25-2-2021,T,059.6,067.9,062.3,056.4,041.8,041.1
24,25-2-2021,T,047.7,057.9,050.1,044.7,038.6,037.3
25,25-2-2021,T,067.3,071.5,069.6,067.5,056.2,047.2
26,25-2-2021,T,059.4,067.8,063.4,055.9,049.4,044.9
27,25-2-2021,T,056.6,065.8,060.2,052.1,044.9,039.4
28,25-2-2021,T,066.6,074.8,071.1,061.4,039.1,037.1
29,25-2-2021,T,062.1,074.3,062.8,052.2,034.4,033.1
30,25-2-2021,T,058.3,066.9,061.7,055.9,045.7,041.4
31,25-2-2021,T,061.6,072.0,066.4,054.2,039.6,037.0
47,25-2-2021,T,058.9,071.2,060.2,048.2,037.6,036.0
48,25-2-2021,T,060.0,067.1,063.1,058.8,043.8,037.8
50,25-2-2021,T,064.6,070.8,066.7,062.9,048.6,043.8
54,25-2-2021,T,060.1,066.8,063.5,058.5,041.9,038.2
55,25-2-2021,T,054.4,063.2,056.8,050.9,044.5,041.0
86,25-2-2021,T,054.2,063.1,058.2,050.4,037.3,036.1
1,25-2-2021,D,068.2,073.7,071.4,067.1,060.0,056.8
2,25-2-2021,D,069.7,076.3,071.3,068.4,064.9,061.8
3,25-2-2021,D,062.1,074.0,064.0,058.3,054.2,048.8
5,25-2-2021,D,063.2,072.1,066.1,061.0,057.6,054.0
6,25-2-2021,D,070.3,077.7,072.7,068.5,063.9,061.3
8,25-2-2021,D,066.0,072.5,068.6,064.4,061.2,058.2
10,25-2-2021,D,066.1,073.6,069.3,062.4,057.3,053.9
11,25-2-2021,D,068.6,074.1,070.9,067.4,062.5,057.4
12,25-2-2021,D,064.6,072.3,064.9,061.5,058.2,055.6
13,25-2-2021,D,057.8,065.9,060.2,055.5,050.7,047.7
14,25-2-2021,D,066.7,074.3,068.4,064.8,062.3,060.3
16,25-2-2021,D,062.4,067.8,065.1,061.6,055.0,048.1
17,25-2-2021,D,057.2,065.1,059.3,054.7,050.4,047.0
18,25-2-2021,D,056.1,064.9,058.7,053.5,048.6,046.1
19,25-2-2021,D,061.0,068.5,063.2,058.1,053.8,051.3
20,25-2-2021,D,061.5,069.4,063.4,058.5,055.2,051.9
24,25-2-2021,D,049.6,059.7,052.0,046.8,043.2,041.5
25,25-2-2021,D,068.7,071.8,070.0,068.5,066.9,065.1
26,25-2-2021,D,060.9,068.3,064.6,057.9,054.0,051.4
27,25-2-2021,D,057.9,066.3,061.2,053.6,049.1,046.1
28,25-2-2021,D,068.6,075.5,072.3,066.4,058.1,053.3
29,25-2-2021,D,064.9,077.4,065.7,057.1,050.0,045.6
30,25-2-2021,D,059.9,066.7,062.7,058.5,054.6,051.1
31,25-2-2021,D,063.4,072.8,068.2,056.8,051.9,049.7
47,25-2-2021,D,061.1,072.5,064.9,051.5,046.8,044.8
48,25-2-2021,D,061.3,067.5,063.7,060.4,055.5,053.2
50,25-2-2021,D,066.3,072.3,067.5,064.5,061.3,058.4
54,25-2-2021,D,062.0,067.6,064.4,060.6,056.8,053.4
55,25-2-2021,D,055.9,064.4,058.5,052.5,048.4,045.7
86,25-2-2021,D,056.1,064.1,059.6,053.8,048.0,044.7
1,25-2-2021,E,067.9,073.8,071.5,065.7,058.9,055.6
2,25-2-2021,E,067.6,073.0,069.6,066.6,062.4,059.7
3,25-2-2021,E,059.9,068.3,062.9,057.4,051.9,046.5
5,25-2-2021,E,059.6,066.9,062.4,058.3,053.9,051.0
6,25-2-2021,E,069.0,076.0,071.7,066.7,062.5,057.9
8,25-2-2021,E,064.4,071.1,067.6,063.0,058.6,053.1
10,25-2-2021,E,064.1,072.3,067.7,060.9,055.7,051.8
11,25-2-2021,E,066.8,073.3,069.7,065.9,058.9,053.7
12,25-2-2021,E,062.0,070.4,064.0,060.6,057.3,054.4
13,25-2-2021,E,056.6,064.5,059.4,054.2,049.3,047.1
14,25-2-2021,E,064.4,071.7,065.9,062.9,059.3,055.7
16,25-2-2021,E,060.7,066.8,064.2,059.3,049.2,044.4
17,25-2-2021,E,055.6,064.3,058.2,052.9,046.8,044.6
18,25-2-2021,E,055.0,063.3,057.0,051.6,046.7,044.9
19,25-2-2021,E,064.4,070.5,062.6,056.0,051.0,047.1
20,25-2-2021,E,059.6,067.1,062.0,056.5,051.1,047.3
24,25-2-2021,E,046.1,054.3,048.0,044.6,042.8,042.0
25,25-2-2021,E,067.9,071.4,069.2,067.5,065.4,063.1
26,25-2-2021,E,058.8,066.7,062.3,055.4,052.3,050.1
27,25-2-2021,E,056.4,065.8,060.0,052.3,048.3,046.3
28,25-2-2021,E,065.8,073.6,069.9,061.5,053.1,045.4
29,25-2-2021,E,056.5,065.8,061.1,051.0,042.3,037.7
30,25-2-2021,E,057.4,065.3,060.5,055.2,047.9,045.3
31,25-2-2021,E,062.7,072.0,067.2,056.6,052.9,051.1
47,25-2-2021,E,057.6,069.8,055.3,048.0,044.1,042.3
48,25-2-2021,E,061.7,069.0,063.8,060.7,057.6,055.4
50,25-2-2021,E,065.4,071.0,066.8,063.7,059.9,057.2
54,25-2-2021,E,060.4,066.6,063.4,059.6,054.5,050.3
55,25-2-2021,E,054.2,063.3,056.0,051.2,047.4,045.3
86,25-2-2021,E,053.8,063.3,057.2,050.2,045.2,043.4
1,25-2-2021,N,064.8,073.0,069.3,060.4,047.6,041.8
2,25-2-2021,N,063.0,070.9,066.9,058.6,051.2,046.6
3,25-2-2021,N,053.3,065.2,055.6,045.5,040.6,039.2
5,25-2-2021,N,050.5,060.3,054.9,044.3,037.6,036.5
6,25-2-2021,N,061.0,070.7,064.8,054.3,044.5,039.3
8,25-2-2021,N,060.9,069.0,065.2,057.4,046.6,041.9
10,25-2-2021,N,055.5,067.6,057.6,048.1,047.0,046.1
11,25-2-2021,N,060.0,069.9,062.9,047.1,039.3,037.9
12,25-2-2021,N,056.8,063.5,058.4,050.0,046.0,045.1
13,25-2-2021,N,050.5,061.8,054.0,042.2,038.6,037.1
14,25-2-2021,N,059.4,067.6,062.9,055.3,047.9,043.0
16,25-2-2021,N,054.6,065.7,059.4,040.4,035.0,034.1
17,25-2-2021,N,048.4,060.1,050.3,039.6,036.4,035.3
18,25-2-2021,N,049.2,059.4,052.9,043.1,041.2,040.3
19,25-2-2021,N,050.6,062.4,053.8,041.4,033.4,031.6
20,25-2-2021,N,051.6,063.7,053.3,043.0,041.3,041.0
24,25-2-2021,N,042.4,052.3,045.1,039.5,038.0,037.1
25,25-2-2021,N,062.6,069.5,066.8,060.1,050.4,045.7
26,25-2-2021,N,055.5,066.0,058.4,052.0,046.8,043.8
27,25-2-2021,N,053.5,064.5,056.5,047.5,041.4,038.3
28,25-2-2021,N,059.1,071.9,061.6,043.3,037.7,036.9
29,25-2-2021,N,048.8,061.7,050.0,035.8,033.5,033.0
30,25-2-2021,N,055.4,067.9,056.5,048.0,042.7,040.8
31,25-2-2021,N,050.9,062.8,050.4,041.7,037.8,036.3
47,25-2-2021,N,049.6,064.2,046.9,039.2,036.4,035.3
48,25-2-2021,N,053.5,063.9,057.6,048.0,039.4,037.2
50,25-2-2021,N,057.6,066.8,061.9,052.4,045.3,042.7
54,25-2-2021,N,051.8,062.6,056.2,044.1,039.6,037.4
55,25-2-2021,N,050.0,059.3,053.4,046.3,042.1,040.3
86,25-2-2021,N,047.0,058.0,050.6,038.9,036.4,036.0
1,26-2-2021,T,066.6,072.9,070.6,063.6,050.2,040.4
2,26-2-2021,T,068.2,074.8,070.5,067.0,055.6,049.3
3,26-2-2021,T,061.7,069.6,065.2,058.8,041.4,038.9
5,26-2-2021,T,060.5,068.1,063.7,058.9,041.2,037.5
6,26-2-2021,T,068.6,076.3,071.7,065.6,050.8,042.0
8,26-2-2021,T,064.7,072.7,067.9,063.0,048.3,041.1
10,26-2-2021,T,064.1,072.6,067.8,059.8,047.8,046.5
11,26-2-2021,T,066.9,073.6,069.9,065.2,042.3,038.1
12,26-2-2021,T,062.0,070.0,064.2,060.2,048.4,045.5
13,26-2-2021,T,056.0,064.5,059.3,053.3,040.9,037.6
14,26-2-2021,T,063.8,070.7,065.8,062.6,050.8,042.3
16,26-2-2021,T,061.6,069.1,064.6,059.1,037.5,035.1
17,26-2-2021,T,056.7,065.9,059.3,053.7,038.7,036.0
18,26-2-2021,T,055.5,064.1,058.2,051.7,039.1,037.2
19,26-2-2021,T,058.7,067.9,062.2,055.7,039.8,033.1
20,26-2-2021,T,061.5,070.0,062.8,056.8,042.6,041.1
24,26-2-2021,T,047.3,056.6,050.6,044.4,038.5,037.2
25,26-2-2021,T,067.2,071.4,069.6,067.4,056.4,048.2
26,26-2-2021,T,059.5,067.6,063.4,055.9,047.1,042.5
27,26-2-2021,T,057.0,066.5,060.4,052.1,042.6,038.1
28,26-2-2021,T,066.9,075.3,071.4,062.0,037.7,036.2
29,26-2-2021,T,057.3,067.0,061.2,052.5,034.5,033.2
30,26-2-2021,T,060.0,070.5,062.5,056.6,043.4,040.2
31,26-2-2021,T,062.2,072.0,067.0,055.6,042.0,038.3
47,26-2-2021,T,054.3,066.0,055.8,048.3,037.1,034.6
48,26-2-2021,T,062.1,071.3,065.4,059.7,045.8,039.3
50,26-2-2021,T,064.3,070.8,066.6,063.0,049.3,044.0
54,26-2-2021,T,060.3,067.0,063.5,058.9,042.7,039.4
55,26-2-2021,T,054.7,063.3,056.9,050.8,042.8,039.6
86,26-2-2021,T,056.1,064.8,059.1,052.2,037.1,035.3
1,26-2-2021,D,067.7,073.1,070.9,066.5,060.1,057.0
2,26-2-2021,D,069.4,075.0,071.0,068.3,065.2,062.1
3,26-2-2021,D,062.0,069.8,064.8,060.0,054.9,046.7
5,26-2-2021,D,062.2,068.8,064.7,061.0,057.4,054.1
6,26-2-2021,D,070.0,077.0,072.5,068.4,063.6,060.7
8,26-2-2021,D,066.3,073.8,068.9,064.5,061.4,058.3
10,26-2-2021,D,065.3,073.3,069.1,062.3,057.1,053.7
11,26-2-2021,D,068.6,074.5,070.7,067.3,062.5,057.2
12,26-2-2021,D,063.5,071.4,065.0,061.7,058.4,056.0
13,26-2-2021,D,057.4,065.0,060.1,055.5,050.6,047.3
14,26-2-2021,D,065.4,072.4,066.6,063.8,061.5,059.5
16,26-2-2021,D,063.4,073.4,065.3,061.4,055.4,048.9
17,26-2-2021,D,058.1,067.3,060.1,055.5,051.5,048.9
18,26-2-2021,D,055.9,064.6,058.6,053.5,048.3,044.4
19,26-2-2021,D,060.3,068.7,063.3,058.1,053.7,051.2
20,26-2-2021,D,063.3,071.4,063.9,058.7,055.3,052.2
24,26-2-2021,D,049.0,058.2,051.9,045.7,041.9,040.3
25,26-2-2021,D,068.6,071.8,070.0,068.4,066.9,065.4
26,26-2-2021,D,061.2,068.3,064.6,057.9,053.9,051.4
27,26-2-2021,D,058.3,067.8,061.6,053.5,048.1,045.0
28,26-2-2021,D,069.0,076.1,072.6,066.8,058.3,053.5
29,26-2-2021,D,059.1,069.3,062.0,056.2,049.8,045.6
30,26-2-2021,D,060.5,066.5,062.8,058.7,055.0,051.5
31,26-2-2021,D,063.7,072.7,068.4,058.2,051.5,048.3
47,26-2-2021,D,056.0,067.2,057.3,051.0,046.4,044.1
48,26-2-2021,D,061.9,070.2,063.9,060.6,055.9,053.4
50,26-2-2021,D,065.8,071.8,067.2,064.3,061.2,058.3
54,26-2-2021,D,061.7,067.5,064.3,060.6,056.9,053.4
55,26-2-2021,D,056.2,064.1,058.4,052.4,048.2,045.3
86,26-2-2021,D,057.9,066.5,060.5,055.1,048.5,044.3
1,26-2-2021,E,067.9,073.0,071.0,066.3,060.4,057.9
2,26-2-2021,E,068.9,076.3,070.3,067.3,063.9,061.2
3,26-2-2021,E,065.7,071.2,067.3,064.3,061.6,058.5
5,26-2-2021,E,061.7,068.1,063.3,059.8,056.0,052.8
6,26-2-2021,E,069.0,076.7,071.6,066.8,062.8,059.0
8,26-2-2021,E,065.1,072.1,067.7,063.4,060.0,057.5
10,26-2-2021,E,065.8,072.4,067.6,061.1,056.2,052.5
11,26-2-2021,E,067.3,072.9,069.5,066.1,061.0,057.3
12,26-2-2021,E,063.2,071.2,064.7,061.5,058.6,056.4
13,26-2-2021,E,056.8,065.2,059.2,054.6,050.1,047.6
14,26-2-2021,E,064.0,070.0,065.6,062.9,060.6,058.5
16,26-2-2021,E,061.4,068.1,064.6,060.2,052.5,046.8
17,26-2-2021,E,058.5,066.9,061.0,056.0,052.2,047.7
18,26-2-2021,E,058.8,067.7,060.3,055.2,049.7,046.7
19,26-2-2021,E,059.0,068.0,062.1,056.3,052.0,049.5
20,26-2-2021,E,062.6,070.8,063.4,058.1,053.2,050.1
24,26-2-2021,E,046.5,052.9,048.4,045.8,043.1,041.3
25,26-2-2021,E,067.6,070.6,068.8,067.4,065.9,064.2
26,26-2-2021,E,059.1,066.7,062.8,056.3,053.5,051.6
27,26-2-2021,E,057.1,065.5,060.5,054.0,050.2,047.9
28,26-2-2021,E,066.2,074.6,070.2,062.8,054.9,048.3
29,26-2-2021,E,057.8,066.4,062.1,053.7,045.6,041.1
30,26-2-2021,E,058.3,064.9,060.8,055.8,048.5,045.3
31,26-2-2021,E,064.0,071.9,068.0,059.4,055.0,053.1
47,26-2-2021,E,054.7,066.7,055.5,049.3,044.9,043.0
48,26-2-2021,E,066.2,073.8,068.7,064.9,060.7,058.1
50,26-2-2021,E,065.4,072.0,066.9,063.7,060.6,058.1
54,26-2-2021,E,062.1,068.8,063.8,060.4,056.6,053.1
55,26-2-2021,E,055.3,064.0,057.4,052.1,048.6,046.1
86,26-2-2021,E,056.4,063.8,058.8,053.5,047.8,045.0
1,26-2-2021,N,061.6,071.8,066.0,054.8,043.6,038.9
2,26-2-2021,N,063.8,071.0,067.3,058.7,051.8,047.7
3,26-2-2021,N,052.5,064.7,054.1,043.6,039.6,038.3
5,26-2-2021,N,050.8,060.4,054.6,044.9,038.5,037.1
6,26-2-2021,N,061.6,071.4,065.4,054.4,045.4,040.0
8,26-2-2021,N,059.0,069.2,063.0,053.3,042.6,040.2
10,26-2-2021,N,057.2,069.3,059.4,048.9,047.1,046.2
11,26-2-2021,N,058.3,069.5,063.0,047.6,039.1,037.4
12,26-2-2021,N,054.5,063.2,058.4,050.7,046.3,045.1
13,26-2-2021,N,050.5,061.5,053.8,043.3,038.7,037.1
14,26-2-2021,N,058.1,066.4,062.0,054.6,045.4,040.8
