Id_Estacion,Nombre_Estación,URI_Estacion,Fecha,tipo,Hash_Observacion,URI_Observacion,LAEQ,LAS01,LAS10,LAS50,LAS90,LAS99
8,Escuelas Aguirre,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/escuelas-aguirre,7/1/2021,T,06032da4573fd7273dc4f99c2d99bac7,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/06032da4573fd7273dc4f99c2d99bac7,065.2,072.8,068.7,063.0,047.0,040.2
10,Cuatro Caminos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/cuatro-caminos,7/1/2021,T,a9d4bfd8ded3e56ac7ed92ab14f16dec,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/a9d4bfd8ded3e56ac7ed92ab14f16dec,065.2,073.6,068.3,059.1,046.0,045.1
11,Ramon y Cajal,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/ramon-y-cajal,7/1/2021,T,e097e4ebb2fed45aa1d8184bf688cfbd,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/e097e4ebb2fed45aa1d8184bf688cfbd,068.0,074.5,071.6,065.3,043.3,038.5
12,Manuel Becerra,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/manuel-becerra,7/1/2021,T,f3cbed4bd15d86976428bede324da9d5,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/f3cbed4bd15d86976428bede324da9d5,061.1,067.8,063.8,059.1,046.5,041.2
13,Vallecas,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/vallecas,7/1/2021,T,65ab61ec5cc3d9b1ba9907067ceb15d4,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/65ab61ec5cc3d9b1ba9907067ceb15d4,057.5,065.5,060.8,053.5,039.9,037.3
14,Fernandez Ladreda,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/fernandez-ladreda,7/1/2021,T,69a244991aad998a03068032cbc012c9,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/69a244991aad998a03068032cbc012c9,064.4,072.0,066.9,062.8,050.7,040.9
16,Arturo Soria,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/arturo-soria,7/1/2021,T,ba071c7f4ebb386ee9786305d589fb59,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/ba071c7f4ebb386ee9786305d589fb59,060.2,066.9,064.1,057.4,037.5,035.2
17,Villaverde,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/villaverde,7/1/2021,T,f4856b8f5aa255bfffd5a64956c7b9e9,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/f4856b8f5aa255bfffd5a64956c7b9e9,055.6,064.1,058.5,051.6,039.2,037.2
18,Farolillo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/farolillo,7/1/2021,T,dc2b98e57b8d075189df9a1091deef7a,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/dc2b98e57b8d075189df9a1091deef7a,060.1,073.5,060.1,050.6,041.8,041.1
19,Alto Extremadura,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/alto-extremadura,7/1/2021,T,ae1b61fc7cce0f19bbc4d059e5bbee30,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/ae1b61fc7cce0f19bbc4d059e5bbee30,059.0,067.4,062.7,055.2,036.7,031.2
20,Avda Moratalaz,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avda-moratalaz,7/1/2021,T,afcf6dfaf45e19d144d68dab430277ec,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/afcf6dfaf45e19d144d68dab430277ec,060.1,068.7,062.8,055.3,039.3,037.3
24,Casa de Campo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/casa-de-campo,7/1/2021,T,4bd432a4bde20f7f9b49651d8eab4896,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/4bd432a4bde20f7f9b49651d8eab4896,045.7,054.7,048.3,043.8,038.1,037.1
25,Santa Eugenia,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/santa-eugenia,7/1/2021,T,8a5f429773a936e4e68f0805ce923d45,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/8a5f429773a936e4e68f0805ce923d45,069.1,074.5,072.5,068.3,053.9,042.5
26,Embajada,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/embajada,7/1/2021,T,81c67f7188032b063aa629c09a2040e6,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/81c67f7188032b063aa629c09a2040e6,060.8,070.4,065.2,056.3,044.9,037.7
27,Barajas Pueblo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/barajas-pueblo,7/1/2021,T,a3145bd06a0c2470d7d654cbf1b9cabd,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/a3145bd06a0c2470d7d654cbf1b9cabd,058.0,068.4,061.7,052.7,042.6,038.3
28,Cuatro Vientos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/cuatro-vientos,7/1/2021,T,1b734c6de0f92ef6aa24d736e20342af,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/1b734c6de0f92ef6aa24d736e20342af,067.2,075.9,071.4,061.0,037.2,036.1
29,El Pardo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/el-pardo,7/1/2021,T,dfdb9b1069e4d50e6810990145b77a98,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/dfdb9b1069e4d50e6810990145b77a98,057.9,068.2,062.8,049.4,032.9,031.9
30,Campo de las Naciones,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/campo-de-las-naciones,7/1/2021,T,d52e02ba3498e8039aeef54123152b39,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/d52e02ba3498e8039aeef54123152b39,057.8,066.9,062.0,053.7,040.0,038.3
31,Sanchinarro,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/sanchinarro,7/1/2021,T,5070f89191767b6d968919d989b3d44e,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/5070f89191767b6d968919d989b3d44e,064.4,074.9,069.7,055.0,040.2,037.4
47,Mendez Álvaro,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/mendez-álvaro,7/1/2021,T,31f0f680119d4c3dfa69442cc136f948,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/31f0f680119d4c3dfa69442cc136f948,053.1,065.2,055.1,047.6,038.4,036.3
48,Castellana,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/castellana,7/1/2021,T,593e2cd84d40cd503f0b82df71461aa5,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/593e2cd84d40cd503f0b82df71461aa5,059.6,066.4,062.9,058.3,043.4,038.0
54,Ensanche de Vallecas,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/ensanche-de-vallecas,7/1/2021,T,c88023aad5cc63bff3d79486c92d7095,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/c88023aad5cc63bff3d79486c92d7095,061.6,068.8,065.5,059.8,041.4,038.5
55,Urb Embajada 2,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/urb-embajada-2,7/1/2021,T,10e512eaf2d4fc17e738b38b01a859c2,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/10e512eaf2d4fc17e738b38b01a859c2,054.4,063.8,057.1,050.9,040.7,038.2
86,Tres Olivos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/tres-olivos,7/1/2021,T,f5967c89d91db451a253e0a41a8c7ef6,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/f5967c89d91db451a253e0a41a8c7ef6,054.2,063.7,057.8,048.7,037.2,036.1
1,Paseo Recoletos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/paseo-recoletos,7/1/2021,D,fe9868ca194ec4fe6269793636255b32,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/fe9868ca194ec4fe6269793636255b32,068.1,074.0,071.9,065.9,058.5,054.5
2,Carlos V,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/carlos-v,7/1/2021,D,bef208d86dc136bfdda87fe345d2aba8,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/bef208d86dc136bfdda87fe345d2aba8,070.5,074.7,072.5,069.5,065.0,061.4
3,Plaza del Carmen,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/plaza-del-carmen,7/1/2021,D,56a08b4bc684251d624d8e30294422e9,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/56a08b4bc684251d624d8e30294422e9,062.7,074.7,064.1,058.3,052.7,046.4
5,Barrio del Pilar,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/barrio-del-pilar,7/1/2021,D,2e5108c3c86a055b5c49e47470be4772,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/2e5108c3c86a055b5c49e47470be4772,063.0,068.7,065.5,060.9,056.4,052.1
6,Gregorio Maranon,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/gregorio-maranon,7/1/2021,D,5e5e9ec715a852ed804ba1f1a89d1ae7,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/5e5e9ec715a852ed804ba1f1a89d1ae7,071.1,077.4,074.5,068.6,063.4,058.8
8,Escuelas Aguirre,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/escuelas-aguirre,7/1/2021,D,8ace7e66c3d2182fee937fab929474fb,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/8ace7e66c3d2182fee937fab929474fb,066.6,073.4,069.8,065.1,061.1,055.5
10,Cuatro Caminos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/cuatro-caminos,7/1/2021,D,20f33a405c244059b69dc09a13ed08c8,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/20f33a405c244059b69dc09a13ed08c8,067.3,074.4,069.9,062.7,056.3,051.8
11,Ramon y Cajal,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/ramon-y-cajal,7/1/2021,D,70d868add60306893a40dfd614f216ea,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/70d868add60306893a40dfd614f216ea,069.7,074.9,072.6,068.7,062.3,056.0
12,Manuel Becerra,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/manuel-becerra,7/1/2021,D,224291729f3023a72365789abd6fa258,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/224291729f3023a72365789abd6fa258,062.6,069.0,064.7,061.2,057.4,054.1
13,Vallecas,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/vallecas,7/1/2021,D,4ef67275afb96263193de5ec1888b521,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/4ef67275afb96263193de5ec1888b521,059.2,066.2,062.0,056.0,050.0,046.8
14,Fernandez Ladreda,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/fernandez-ladreda,7/1/2021,D,91b607d036f621cf534659e8b86d1de6,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/91b607d036f621cf534659e8b86d1de6,066.3,074.1,068.0,064.6,061.5,059.0
16,Arturo Soria,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/arturo-soria,7/1/2021,D,ce110770a5bb2cee48a47aff3ae3979e,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/ce110770a5bb2cee48a47aff3ae3979e,061.8,067.3,064.8,060.7,052.3,045.4
17,Villaverde,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/villaverde,7/1/2021,D,5f272f67ec3fa4ba62cec0fe7fabf0f9,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/5f272f67ec3fa4ba62cec0fe7fabf0f9,057.1,065.0,059.9,054.3,048.7,045.2
18,Farolillo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/farolillo,7/1/2021,D,64b426453dc3727b003c1e7ebffcd96f,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/64b426453dc3727b003c1e7ebffcd96f,062.7,075.2,064.3,054.8,048.0,044.0
19,Alto Extremadura,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/alto-extremadura,7/1/2021,D,18f63df67357d7eef8aea3cb778d7695,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/18f63df67357d7eef8aea3cb778d7695,060.9,068.6,063.9,058.2,052.7,049.8
20,Avda Moratalaz,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avda-moratalaz,7/1/2021,D,b089ec80b20a69a0f7ad30e995d367c9,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/b089ec80b20a69a0f7ad30e995d367c9,062.4,070.5,064.4,058.4,053.4,049.3
24,Casa de Campo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/casa-de-campo,7/1/2021,D,ca66fc4dfbd0371a20a6aaddb2b5ad18,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/ca66fc4dfbd0371a20a6aaddb2b5ad18,046.9,055.0,049.3,044.8,043.0,041.9
25,Santa Eugenia,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/santa-eugenia,7/1/2021,D,8c7202b7270234e0b38e4e01503d0c3b,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/8c7202b7270234e0b38e4e01503d0c3b,070.8,074.8,073.3,070.2,067.1,065.2
26,Embajada,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/embajada,7/1/2021,D,7e8ce732bd8cba5e53b3934bb355baaa,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/7e8ce732bd8cba5e53b3934bb355baaa,062.7,071.0,066.9,059.2,054.5,052.1
27,Barajas Pueblo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/barajas-pueblo,7/1/2021,D,6340ba27019057bd205afbbe64169fec,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/6340ba27019057bd205afbbe64169fec,059.7,069.5,063.6,054.5,049.6,045.6
28,Cuatro Vientos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/cuatro-vientos,7/1/2021,D,fd533dda30aa32bc9475400e5f8fe683,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/fd533dda30aa32bc9475400e5f8fe683,069.1,076.6,072.9,065.4,056.3,051.1
29,El Pardo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/el-pardo,7/1/2021,D,5fdd8ef649d0340f8d178d802d36982c,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/5fdd8ef649d0340f8d178d802d36982c,060.3,069.1,064.9,055.0,046.7,041.5
30,Campo de las Naciones,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/campo-de-las-naciones,7/1/2021,D,174d014682d1d4e6d8a246fdacf6a1dc,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/174d014682d1d4e6d8a246fdacf6a1dc,060.1,067.9,063.6,057.7,051.8,048.6
31,Sanchinarro,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/sanchinarro,7/1/2021,D,d1b2e2f9e1fbe9187adbb1356ab30e40,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/d1b2e2f9e1fbe9187adbb1356ab30e40,066.4,075.6,071.5,059.2,052.3,050.0
47,Mendez Álvaro,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/mendez-álvaro,7/1/2021,D,7c24b190389c04354c69be04ce25053b,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/7c24b190389c04354c69be04ce25053b,054.2,065.8,055.8,049.2,046.1,043.5
48,Castellana,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/castellana,7/1/2021,D,f101c8de58d4ae564634c400e4c90efd,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/f101c8de58d4ae564634c400e4c90efd,061.4,066.9,064.0,060.3,055.9,051.9
54,Ensanche de Vallecas,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/ensanche-de-vallecas,7/1/2021,D,d1ef14fd8dcc6cb1dcc8d41d3058e91c,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/d1ef14fd8dcc6cb1dcc8d41d3058e91c,063.4,069.4,066.4,062.2,057.3,052.0
55,Urb Embajada 2,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/urb-embajada-2,7/1/2021,D,21d56f2acdc709b4cfbcc4138dfb505b,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/21d56f2acdc709b4cfbcc4138dfb505b,056.0,065.0,058.8,052.8,048.6,046.1
86,Tres Olivos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/tres-olivos,7/1/2021,D,176bba68ab5b906280958a04a8e7c9aa,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/176bba68ab5b906280958a04a8e7c9aa,056.1,064.9,059.5,052.6,046.0,042.1
1,Paseo Recoletos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/paseo-recoletos,7/1/2021,E,1ce1c6c5e48deb1e235377597b52fb61,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/1ce1c6c5e48deb1e235377597b52fb61,066.5,072.7,070.6,063.3,056.9,052.9
2,Carlos V,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/carlos-v,7/1/2021,E,5626f682d5ac13a40c119f852e19ef8d,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/5626f682d5ac13a40c119f852e19ef8d,068.2,072.5,070.6,067.4,063.1,060.1
3,Plaza del Carmen,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/plaza-del-carmen,7/1/2021,E,8af23dd4c0e087ec0da7cb822dde74eb,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/8af23dd4c0e087ec0da7cb822dde74eb,057.8,067.4,061.2,054.0,049.8,046.4
5,Barrio del Pilar,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/barrio-del-pilar,7/1/2021,E,a763461d898aaf175f9ae9f37891d9fc,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/a763461d898aaf175f9ae9f37891d9fc,061.1,067.8,064.3,059.2,054.4,050.2
6,Gregorio Maranon,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/gregorio-maranon,7/1/2021,E,88b854a9731d7f24fd2f9cd842cc07ae,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/88b854a9731d7f24fd2f9cd842cc07ae,069.3,075.8,073.2,066.9,062.1,057.3
8,Escuelas Aguirre,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/escuelas-aguirre,7/1/2021,E,c0eb94fe4bedf2cf5e68f0c7e4225191,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/c0eb94fe4bedf2cf5e68f0c7e4225191,066.6,072.3,068.5,063.7,058.0,050.3
10,Cuatro Caminos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/cuatro-caminos,7/1/2021,E,b409acb395262060ee2143bf02af0de3,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/b409acb395262060ee2143bf02af0de3,064.6,073.2,067.8,059.9,053.0,048.5
11,Ramon y Cajal,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/ramon-y-cajal,7/1/2021,E,5f1bb6a4cadf21de07bb9478a7641fd5,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/5f1bb6a4cadf21de07bb9478a7641fd5,069.3,074.0,070.9,066.1,058.6,052.6
12,Manuel Becerra,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/manuel-becerra,7/1/2021,E,b88bf29b7536c3714302deec40a062d1,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/b88bf29b7536c3714302deec40a062d1,062.1,068.4,063.6,059.9,055.8,052.2
13,Vallecas,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/vallecas,7/1/2021,E,8a7498e7c95a932da30076ab80b75423,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/8a7498e7c95a932da30076ab80b75423,057.8,065.8,060.6,055.5,050.7,048.3
14,Fernandez Ladreda,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/fernandez-ladreda,7/1/2021,E,d87b3ba8ced911d326f2e83340c11eab,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/d87b3ba8ced911d326f2e83340c11eab,063.7,068.6,065.8,062.8,059.1,055.3
16,Arturo Soria,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/arturo-soria,7/1/2021,E,a65ee1847b65302c44dc2b3506969fc1,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/a65ee1847b65302c44dc2b3506969fc1,060.1,067.0,063.8,058.0,048.3,043.7
17,Villaverde,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/villaverde,7/1/2021,E,975f19b6696a0e979b3d468e73c4c15a,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/975f19b6696a0e979b3d468e73c4c15a,055.7,062.1,057.2,052.5,049.1,047.2
18,Farolillo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/farolillo,7/1/2021,E,49391edf56b71ea0de0ac89e3c3902ac,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/49391edf56b71ea0de0ac89e3c3902ac,055.5,064.9,057.1,050.9,046.0,043.3
19,Alto Extremadura,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/alto-extremadura,7/1/2021,E,f816e38a930d0ee978cf320d57700884,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/f816e38a930d0ee978cf320d57700884,058.8,066.4,062.2,056.0,050.8,047.2
20,Avda Moratalaz,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avda-moratalaz,7/1/2021,E,7746cda771c72c4c12d4ebae4296c251,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/7746cda771c72c4c12d4ebae4296c251,058.6,066.9,062.0,055.7,050.5,046.4
24,Casa de Campo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/casa-de-campo,7/1/2021,E,d46ccabd4c3f320d0511ce3c7c18f6c6,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/d46ccabd4c3f320d0511ce3c7c18f6c6,047.2,056.0,049.8,044.7,042.4,041.1
25,Santa Eugenia,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/santa-eugenia,7/1/2021,E,078d2ddbf6a79c765743a025ff78d85a,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/078d2ddbf6a79c765743a025ff78d85a,069.6,072.7,071.3,069.5,066.8,063.6
26,Embajada,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/embajada,7/1/2021,E,4fdf050b67bfe8c2bd760b89e6031931,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/4fdf050b67bfe8c2bd760b89e6031931,060.2,069.3,064.3,056.4,053.2,051.0
27,Barajas Pueblo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/barajas-pueblo,7/1/2021,E,65f46429bedfdec163fba6ff6deb0b23,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/65f46429bedfdec163fba6ff6deb0b23,058.0,067.0,061.5,054.4,050.2,047.5
28,Cuatro Vientos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/cuatro-vientos,7/1/2021,E,d5a6d38dfca04924d3e253b7eda39c7e,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/d5a6d38dfca04924d3e253b7eda39c7e,067.2,075.1,070.7,062.9,053.4,044.3
29,El Pardo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/el-pardo,7/1/2021,E,87493747641cc4e33921a10859f19e14,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/87493747641cc4e33921a10859f19e14,055.4,065.9,060.2,048.4,038.7,034.2
